Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
4.164224125,1,0,1,1,1,1,1,1
4.164225500,0,0,1,1,1,1,1,1
4.164227000,1,0,1,1,1,1,1,1
4.164228375,0,0,1,1,1,1,1,1
4.164229750,1,0,1,1,1,1,1,1
4.164231250,0,0,1,1,1,1,1,1
4.164232625,1,0,1,1,1,1,1,1
4.164234000,0,0,1,1,1,1,1,1
4.164235500,1,0,1,1,1,1,1,1
4.164236875,0,0,1,1,1,1,1,1
4.164237625,0,1,1,1,1,1,1,1
4.164238250,1,1,1,1,1,1,1,1
4.164239750,0,1,1,1,1,1,1,1
4.164240500,0,0,1,1,1,1,1,1
4.164241250,1,0,1,1,1,1,1,1
4.164242625,0,0,1,1,1,1,1,1
4.164243375,0,1,1,1,1,1,1,1
4.164244125,1,1,1,1,1,1,1,1
4.164245500,0,1,1,1,1,1,1,1
4.164246875,1,1,1,1,1,1,1,1
4.164248375,0,1,1,1,1,1,1,1
4.164249750,1,1,1,1,1,1,1,1
4.164251125,0,1,1,1,1,1,1,1
4.164251875,0,0,1,1,1,1,1,1
4.164252625,1,0,1,1,1,1,1,1
4.164254000,0,0,1,1,1,1,1,1
4.164255375,1,0,1,1,1,1,1,1
4.164256875,0,0,1,1,1,1,1,1
4.164258250,1,0,1,1,1,1,1,1
4.164259625,0,0,1,1,1,1,1,1
4.164261125,1,0,1,1,1,1,1,1
4.164262500,0,0,1,1,1,1,1,1
4.164263250,0,1,1,1,1,1,1,1
4.164263875,1,1,1,1,1,1,1,1
4.164265375,0,1,1,1,1,1,1,1
4.164266125,0,0,1,1,1,1,1,1
4.164266875,1,0,1,1,1,1,1,1
4.164267500,1,1,1,1,1,1,1,1
4.164269750,1,0,1,1,1,1,1,1
4.164270500,0,0,1,1,1,1,1,1
4.164272000,1,0,1,1,1,1,1,1
4.164273375,0,0,1,1,1,1,1,1
4.164274750,1,0,1,1,1,1,1,1
4.164276250,0,0,1,1,1,1,1,1
4.164277625,1,0,1,1,1,1,1,1
4.164279000,0,0,1,1,1,1,1,1
4.164279750,0,1,1,1,1,1,1,1
4.164280500,1,1,1,1,1,1,1,1
4.164281875,0,1,1,1,1,1,1,1
4.164282625,0,0,1,1,1,1,1,1
4.164283250,1,0,1,1,1,1,1,1
4.164284750,0,0,1,1,1,1,1,1
4.164285375,0,1,1,1,1,1,1,1
4.164286125,1,1,1,1,1,1,1,1
4.164287500,0,1,1,1,1,1,1,1
4.164288250,0,0,1,1,1,1,1,1
4.164289000,1,0,1,1,1,1,1,1
4.164290375,0,0,1,1,1,1,1,1
4.164291750,1,0,1,1,1,1,1,1
4.164293250,0,0,1,1,1,1,1,1
4.164293875,0,1,1,1,1,1,1,1
4.164294625,1,1,1,1,1,1,1,1
4.164296000,0,1,1,1,1,1,1,1
4.164296875,0,0,1,1,1,1,1,1
4.164297500,1,0,1,1,1,1,1,1
4.164299000,0,0,1,1,1,1,1,1
4.164300375,1,0,1,1,1,1,1,1
4.164301750,0,0,1,1,1,1,1,1
4.164303250,1,0,1,1,1,1,1,1
4.164304625,0,0,1,1,1,1,1,1
4.164306000,1,0,1,1,1,1,1,1
4.164307500,0,0,1,1,1,1,1,1
4.164308875,1,0,1,1,1,1,1,1
4.164310250,0,0,1,1,1,1,1,1
4.164311750,1,0,1,1,1,1,1,1
4.164313125,0,0,1,1,1,1,1,1
4.164314500,1,0,1,1,1,1,1,1
4.164316000,0,0,1,1,1,1,1,1
4.164317375,1,0,1,1,1,1,1,1
4.164318750,0,0,1,1,1,1,1,1
4.164319500,0,1,1,1,1,1,1,1
4.164320250,1,1,1,1,1,1,1,1
4.164321625,0,1,1,1,1,1,1,1
4.164322375,0,0,1,1,1,1,1,1
4.164323125,1,0,1,1,1,1,1,1
4.164324500,0,0,1,1,1,1,1,1
4.164326000,1,0,1,1,1,1,1,1
4.164327375,0,0,1,1,1,1,1,1
4.164328125,0,1,1,1,1,1,1,1
4.164328750,1,1,1,1,1,1,1,1
4.164330250,0,1,1,1,1,1,1,1
4.164330875,0,0,1,1,1,1,1,1
4.164331625,1,0,1,1,1,1,1,1
4.164333000,0,0,1,1,1,1,1,1
4.164334500,1,0,1,1,1,1,1,1
4.164335875,0,0,1,1,1,1,1,1
4.164336625,0,1,1,1,1,1,1,1
4.164337250,1,1,1,1,1,1,1,1
4.164338750,0,1,1,1,1,1,1,1
4.164339375,0,0,1,1,1,1,1,1
4.164340125,1,0,1,1,1,1,1,1
4.164341500,0,0,1,1,1,1,1,1
4.164343000,1,0,1,1,1,1,1,1
4.164344375,0,0,1,1,1,1,1,1
4.164345125,0,1,1,1,1,1,1,1
4.164345750,1,1,1,1,1,1,1,1
4.164347250,0,1,1,1,1,1,1,1
4.164348000,0,0,1,1,1,1,1,1
4.164348750,1,0,1,1,1,1,1,1
4.164350125,0,0,1,1,1,1,1,1
4.164351500,1,0,1,1,1,1,1,1
4.164353000,0,0,1,1,1,1,1,1
4.164354375,1,0,1,1,1,1,1,1
4.164355750,0,0,1,1,1,1,1,1
4.164357250,1,0,1,1,1,1,1,1
4.164358625,0,0,1,1,1,1,1,1
4.164360000,1,0,1,1,1,1,1,1
4.164361500,0,0,1,1,1,1,1,1
4.164362875,1,0,1,1,1,1,1,1
4.164364250,0,0,1,1,1,1,1,1
4.164365750,1,0,1,1,1,1,1,1
4.164367125,0,0,1,1,1,1,1,1
4.164367875,0,1,1,1,1,1,1,1
4.164368625,1,1,1,1,1,1,1,1
4.164370000,0,1,1,1,1,1,1,1
4.164371375,1,1,1,1,1,1,1,1
4.164372875,0,1,1,1,1,1,1,1
4.164373625,0,0,1,1,1,1,1,1
4.164374375,1,0,1,1,1,1,1,1
4.164375750,0,0,1,1,1,1,1,1
4.164376500,0,1,1,1,1,1,1,1
4.164377125,1,1,1,1,1,1,1,1
4.164378625,0,1,1,1,1,1,1,1
4.164380000,1,1,1,1,1,1,1,1
4.164381375,0,1,1,1,1,1,1,1
4.164382875,1,1,1,1,1,1,1,1
4.164384250,0,1,1,1,1,1,1,1
4.164385000,0,0,1,1,1,1,1,1
4.164385625,1,0,1,1,1,1,1,1
4.164387125,0,0,1,1,1,1,1,1
4.164388500,1,0,1,1,1,1,1,1
4.164389875,0,0,1,1,1,1,1,1
4.164390625,0,1,1,1,1,1,1,1
4.164391375,1,1,1,1,1,1,1,1
4.164392750,0,1,1,1,1,1,1,1
4.164394125,1,1,1,1,1,1,1,1
4.164395625,0,1,1,1,1,1,1,1
4.164397000,1,1,1,1,1,1,1,1
4.164398375,0,1,1,1,1,1,1,1
4.164399250,0,0,1,1,1,1,1,1
4.164399875,1,0,1,1,1,1,1,1
4.164400625,1,1,1,1,1,1,1,1
4.164402875,1,0,1,1,1,1,1,1
4.164403500,0,0,1,1,1,1,1,1
4.164405000,1,0,1,1,1,1,1,1
4.164406500,0,0,1,1,1,1,1,1
4.164407875,1,0,1,1,1,1,1,1
4.164409250,0,0,1,1,1,1,1,1
4.164410750,1,0,1,1,1,1,1,1
4.164412125,0,0,1,1,1,1,1,1
4.164412875,0,1,1,1,1,1,1,1
4.164413500,1,1,1,1,1,1,1,1
4.164415000,0,1,1,1,1,1,1,1
4.164415625,0,0,1,1,1,1,1,1
4.164416375,1,0,1,1,1,1,1,1
4.164417750,0,0,1,1,1,1,1,1
4.164418500,0,1,1,1,1,1,1,1
4.164419250,1,1,1,1,1,1,1,1
4.164420625,0,1,1,1,1,1,1,1
4.164421375,0,0,1,1,1,1,1,1
4.164422000,1,0,1,1,1,1,1,1
4.164423500,0,0,1,1,1,1,1,1
4.164424875,1,0,1,1,1,1,1,1
4.164426250,0,0,1,1,1,1,1,1
4.164427000,0,1,1,1,1,1,1,1
4.164427750,1,1,1,1,1,1,1,1
4.164429125,0,1,1,1,1,1,1,1
4.164429875,0,0,1,1,1,1,1,1
4.164430625,1,0,1,1,1,1,1,1
4.164432000,0,0,1,1,1,1,1,1
4.164433500,1,0,1,1,1,1,1,1
4.164434875,0,0,1,1,1,1,1,1
4.164436250,1,0,1,1,1,1,1,1
4.164437750,0,0,1,1,1,1,1,1
4.164439125,1,0,1,1,1,1,1,1
4.164440500,0,0,1,1,1,1,1,1
4.164442000,1,0,1,1,1,1,1,1
4.164443375,0,0,1,1,1,1,1,1
4.164444750,1,0,1,1,1,1,1,1
4.164446250,0,0,1,1,1,1,1,1
4.164447625,1,0,1,1,1,1,1,1
4.164449000,0,0,1,1,1,1,1,1
4.164450500,1,0,1,1,1,1,1,1
4.164451875,0,0,1,1,1,1,1,1
4.164452625,0,1,1,1,1,1,1,1
4.164453250,1,1,1,1,1,1,1,1
4.164454750,0,1,1,1,1,1,1,1
4.164455500,0,0,1,1,1,1,1,1
4.164456250,1,0,1,1,1,1,1,1
4.164457625,0,0,1,1,1,1,1,1
4.164459000,1,0,1,1,1,1,1,1
4.164460500,0,0,1,1,1,1,1,1
4.164461125,0,1,1,1,1,1,1,1
4.164461875,1,1,1,1,1,1,1,1
4.164463250,0,1,1,1,1,1,1,1
4.164464000,0,0,1,1,1,1,1,1
4.164464750,1,0,1,1,1,1,1,1
4.164466125,0,0,1,1,1,1,1,1
4.164467500,1,0,1,1,1,1,1,1
4.164469000,0,0,1,1,1,1,1,1
4.164469625,0,1,1,1,1,1,1,1
4.164470375,1,1,1,1,1,1,1,1
4.164471750,0,1,1,1,1,1,1,1
4.164472500,0,0,1,1,1,1,1,1
4.164473250,1,0,1,1,1,1,1,1
4.164474625,0,0,1,1,1,1,1,1
4.164476000,1,0,1,1,1,1,1,1
4.164477500,0,0,1,1,1,1,1,1
4.164478125,0,1,1,1,1,1,1,1
4.164478875,1,1,1,1,1,1,1,1
4.164480250,0,1,1,1,1,1,1,1
4.164481125,0,0,1,1,1,1,1,1
4.164481750,1,0,1,1,1,1,1,1
4.164483250,0,0,1,1,1,1,1,1
4.164484625,1,0,1,1,1,1,1,1
4.164486000,0,0,1,1,1,1,1,1
4.164487500,1,0,1,1,1,1,1,1
4.164488875,0,0,1,1,1,1,1,1
4.164490375,1,0,1,1,1,1,1,1
4.164491750,0,0,1,1,1,1,1,1
4.164493125,1,0,1,1,1,1,1,1
4.164494625,0,0,1,1,1,1,1,1
4.164496000,1,0,1,1,1,1,1,1
4.164497375,0,0,1,1,1,1,1,1
4.164498875,1,0,1,1,1,1,1,1
4.164500250,0,0,1,1,1,1,1,1
4.164501625,1,0,1,1,1,1,1,1
4.164503125,0,0,1,1,1,1,1,1
4.164503750,0,1,1,1,1,1,1,1
4.164504500,1,1,1,1,1,1,1,1
4.164505875,0,1,1,1,1,1,1,1
4.164506750,0,0,1,1,1,1,1,1
4.164507375,1,0,1,1,1,1,1,1
4.164508875,0,0,1,1,1,1,1,1
4.164509500,0,1,1,1,1,1,1,1
4.164510250,1,1,1,1,1,1,1,1
4.164511625,0,1,1,1,1,1,1,1
4.164513125,1,1,1,1,1,1,1,1
4.164514500,0,1,1,1,1,1,1,1
4.164515250,0,0,1,1,1,1,1,1
4.164515875,1,0,1,1,1,1,1,1
4.164517375,0,0,1,1,1,1,1,1
4.164518750,1,0,1,1,1,1,1,1
4.164520125,0,0,1,1,1,1,1,1
4.164521625,1,0,1,1,1,1,1,1
4.164523000,0,0,1,1,1,1,1,1
4.164523750,0,1,1,1,1,1,1,1
4.164524375,1,1,1,1,1,1,1,1
4.164525875,0,1,1,1,1,1,1,1
4.164527250,1,1,1,1,1,1,1,1
4.164528625,0,1,1,1,1,1,1,1
4.164530125,1,1,1,1,1,1,1,1
4.164531500,0,1,1,1,1,1,1,1
4.164532250,0,0,1,1,1,1,1,1
4.164533000,1,0,1,1,1,1,1,1
4.164533750,1,1,1,1,1,1,1,1
4.164535875,1,0,1,1,1,1,1,1
4.164536625,0,0,1,1,1,1,1,1
4.164538125,1,0,1,1,1,1,1,1
4.164539500,0,0,1,1,1,1,1,1
4.164541000,1,0,1,1,1,1,1,1
4.164542375,0,0,1,1,1,1,1,1
4.164543750,1,0,1,1,1,1,1,1
4.164545250,0,0,1,1,1,1,1,1
4.164545875,0,1,1,1,1,1,1,1
4.164546625,1,1,1,1,1,1,1,1
4.164548000,0,1,1,1,1,1,1,1
4.164548750,0,0,1,1,1,1,1,1
4.164549500,1,0,1,1,1,1,1,1
4.164550875,0,0,1,1,1,1,1,1
4.164551625,0,1,1,1,1,1,1,1
4.164552250,1,1,1,1,1,1,1,1
4.164553750,0,1,1,1,1,1,1,1
4.164554375,0,0,1,1,1,1,1,1
4.164555125,1,0,1,1,1,1,1,1
4.164556500,0,0,1,1,1,1,1,1
4.164558000,1,0,1,1,1,1,1,1
4.164559375,0,0,1,1,1,1,1,1
4.164560125,0,1,1,1,1,1,1,1
4.164560750,1,1,1,1,1,1,1,1
4.164562250,0,1,1,1,1,1,1,1
4.164563000,0,0,1,1,1,1,1,1
4.164563750,1,0,1,1,1,1,1,1
4.164565125,0,0,1,1,1,1,1,1
4.164566500,1,0,1,1,1,1,1,1
4.164568000,0,0,1,1,1,1,1,1
4.164569375,1,0,1,1,1,1,1,1
4.164570750,0,0,1,1,1,1,1,1
4.164572250,1,0,1,1,1,1,1,1
4.164573625,0,0,1,1,1,1,1,1
4.164575000,1,0,1,1,1,1,1,1
4.164576500,0,0,1,1,1,1,1,1
4.164577875,1,0,1,1,1,1,1,1
4.164579250,0,0,1,1,1,1,1,1
4.164580750,1,0,1,1,1,1,1,1
4.164582125,0,0,1,1,1,1,1,1
4.164583500,1,0,1,1,1,1,1,1
4.164585000,0,0,1,1,1,1,1,1
4.164585625,0,1,1,1,1,1,1,1
4.164586375,1,1,1,1,1,1,1,1
4.164587750,0,1,1,1,1,1,1,1
4.164588625,0,0,1,1,1,1,1,1
4.164589250,1,0,1,1,1,1,1,1
4.164590750,0,0,1,1,1,1,1,1
4.164592125,1,0,1,1,1,1,1,1
4.164593500,0,0,1,1,1,1,1,1
4.164595000,1,0,1,1,1,1,1,1
4.164596375,0,0,1,1,1,1,1,1
4.164597125,0,1,1,1,1,1,1,1
4.164597750,1,1,1,1,1,1,1,1
4.164599250,0,1,1,1,1,1,1,1
4.164599875,0,0,1,1,1,1,1,1
4.164600625,1,0,1,1,1,1,1,1
4.164602000,0,0,1,1,1,1,1,1
4.164603500,1,0,1,1,1,1,1,1
4.164604875,0,0,1,1,1,1,1,1
4.164606250,1,0,1,1,1,1,1,1
4.164607750,0,0,1,1,1,1,1,1
4.164609125,1,0,1,1,1,1,1,1
4.164610625,0,0,1,1,1,1,1,1
4.164611250,0,1,1,1,1,1,1,1
4.164612000,1,1,1,1,1,1,1,1
4.164613375,0,1,1,1,1,1,1,1
4.164614250,0,0,1,1,1,1,1,1
4.164614875,1,0,1,1,1,1,1,1
4.164616375,0,0,1,1,1,1,1,1
4.164617750,1,0,1,1,1,1,1,1
4.164619125,0,0,1,1,1,1,1,1
4.164619875,0,1,1,1,1,1,1,1
4.164620625,1,1,1,1,1,1,1,1
4.164622000,0,1,1,1,1,1,1,1
4.164623375,1,1,1,1,1,1,1,1
4.164624875,0,1,1,1,1,1,1,1
4.164626250,1,1,1,1,1,1,1,1
4.164627625,0,1,1,1,1,1,1,1
4.164629125,1,1,1,1,1,1,1,1
4.164630500,0,1,1,1,1,1,1,1
4.164631250,0,0,1,1,1,1,1,1
4.164631875,1,0,1,1,1,1,1,1
4.164633375,0,0,1,1,1,1,1,1
4.164634750,1,0,1,1,1,1,1,1
4.164636125,0,0,1,1,1,1,1,1
4.164636875,0,1,1,1,1,1,1,1
4.164637625,1,1,1,1,1,1,1,1
4.164639000,0,1,1,1,1,1,1,1
4.164639750,0,0,1,1,1,1,1,1
4.164640500,1,0,1,1,1,1,1,1
4.164641875,0,0,1,1,1,1,1,1
4.164643375,1,0,1,1,1,1,1,1
4.164644750,0,0,1,1,1,1,1,1
4.164645500,0,1,1,1,1,1,1,1
4.164646125,1,1,1,1,1,1,1,1
4.164647625,0,1,1,1,1,1,1,1
4.164649000,1,1,1,1,1,1,1,1
4.164650375,0,1,1,1,1,1,1,1
4.164651875,1,1,1,1,1,1,1,1
4.164653250,0,1,1,1,1,1,1,1
4.164654625,1,1,1,1,1,1,1,1
4.164656125,0,1,1,1,1,1,1,1
4.164656750,0,0,1,1,1,1,1,1
4.164657500,1,0,1,1,1,1,1,1
4.164658875,0,0,1,1,1,1,1,1
4.164660375,1,0,1,1,1,1,1,1
4.164661750,0,0,1,1,1,1,1,1
4.164662500,0,1,1,1,1,1,1,1
4.164663125,1,1,1,1,1,1,1,1
4.164664625,0,1,1,1,1,1,1,1
4.164665375,0,0,1,1,1,1,1,1
4.164666125,1,0,1,1,1,1,1,1
4.164666750,1,1,1,1,1,1,1,1
4.164669000,1,0,1,1,1,1,1,1
4.164669750,0,0,1,1,1,1,1,1
4.164671250,1,0,1,1,1,1,1,1
4.164672625,0,0,1,1,1,1,1,1
4.164674000,1,0,1,1,1,1,1,1
4.164675500,0,0,1,1,1,1,1,1
4.164676875,1,0,1,1,1,1,1,1
4.164678250,0,0,1,1,1,1,1,1
4.164679000,0,1,1,1,1,1,1,1
4.164679750,1,1,1,1,1,1,1,1
4.164681125,0,1,1,1,1,1,1,1
4.164681875,0,0,1,1,1,1,1,1
4.164682500,1,0,1,1,1,1,1,1
4.164684000,0,0,1,1,1,1,1,1
4.164684625,0,1,1,1,1,1,1,1
4.164685375,1,1,1,1,1,1,1,1
4.164686750,0,1,1,1,1,1,1,1
4.164687500,0,0,1,1,1,1,1,1
4.164688250,1,0,1,1,1,1,1,1
4.164689625,0,0,1,1,1,1,1,1
4.164691000,1,0,1,1,1,1,1,1
4.164692500,0,0,1,1,1,1,1,1
4.164693125,0,1,1,1,1,1,1,1
4.164693875,1,1,1,1,1,1,1,1
4.164695250,0,1,1,1,1,1,1,1
4.164696125,0,0,1,1,1,1,1,1
4.164696750,1,0,1,1,1,1,1,1
4.164698250,0,0,1,1,1,1,1,1
4.164699625,1,0,1,1,1,1,1,1
4.164701000,0,0,1,1,1,1,1,1
4.164702500,1,0,1,1,1,1,1,1
4.164703875,0,0,1,1,1,1,1,1
4.164705250,1,0,1,1,1,1,1,1
4.164706750,0,0,1,1,1,1,1,1
4.164708125,1,0,1,1,1,1,1,1
4.164709500,0,0,1,1,1,1,1,1
4.164711000,1,0,1,1,1,1,1,1
4.164712375,0,0,1,1,1,1,1,1
4.164713750,1,0,1,1,1,1,1,1
4.164715250,0,0,1,1,1,1,1,1
4.164716625,1,0,1,1,1,1,1,1
4.164718000,0,0,1,1,1,1,1,1
4.164718750,0,1,1,1,1,1,1,1
4.164719500,1,1,1,1,1,1,1,1
4.164720875,0,1,1,1,1,1,1,1
4.164721625,0,0,1,1,1,1,1,1
4.164722375,1,0,1,1,1,1,1,1
4.164723750,0,0,1,1,1,1,1,1
4.164725250,1,0,1,1,1,1,1,1
4.164726625,0,0,1,1,1,1,1,1
4.164728000,1,0,1,1,1,1,1,1
4.164729500,0,0,1,1,1,1,1,1
4.164730875,1,0,1,1,1,1,1,1
4.164732375,0,0,1,1,1,1,1,1
4.164733000,0,1,1,1,1,1,1,1
4.164733750,1,1,1,1,1,1,1,1
4.164735125,0,1,1,1,1,1,1,1
4.164736625,1,1,1,1,1,1,1,1
4.164738000,0,1,1,1,1,1,1,1
4.164739375,1,1,1,1,1,1,1,1
4.164740875,0,1,1,1,1,1,1,1
4.164741500,0,0,1,1,1,1,1,1
4.164742250,1,0,1,1,1,1,1,1
4.164743625,0,0,1,1,1,1,1,1
4.164744375,0,1,1,1,1,1,1,1
4.164745125,1,1,1,1,1,1,1,1
4.164746500,0,1,1,1,1,1,1,1
4.164747250,0,0,1,1,1,1,1,1
4.164748000,1,0,1,1,1,1,1,1
4.164749375,0,0,1,1,1,1,1,1
4.164750875,1,0,1,1,1,1,1,1
4.164752250,0,0,1,1,1,1,1,1
4.164753625,1,0,1,1,1,1,1,1
4.164755125,0,0,1,1,1,1,1,1
4.164756500,1,0,1,1,1,1,1,1
4.164757875,0,0,1,1,1,1,1,1
4.164759375,1,0,1,1,1,1,1,1
4.164760750,0,0,1,1,1,1,1,1
4.164762125,1,0,1,1,1,1,1,1
4.164763625,0,0,1,1,1,1,1,1
4.164764250,0,1,1,1,1,1,1,1
4.164765000,1,1,1,1,1,1,1,1
4.164766375,0,1,1,1,1,1,1,1
4.164767125,0,0,1,1,1,1,1,1
4.164767875,1,0,1,1,1,1,1,1
4.164769250,0,0,1,1,1,1,1,1
4.164770000,0,1,1,1,1,1,1,1
4.164770625,1,1,1,1,1,1,1,1
4.164772125,0,1,1,1,1,1,1,1
4.164772875,0,0,1,1,1,1,1,1
4.164773625,1,0,1,1,1,1,1,1
4.164775000,0,0,1,1,1,1,1,1
4.164776375,1,0,1,1,1,1,1,1
4.164777875,0,0,1,1,1,1,1,1
4.164779250,1,0,1,1,1,1,1,1
4.164780625,0,0,1,1,1,1,1,1
4.164782125,1,0,1,1,1,1,1,1
4.164783500,0,0,1,1,1,1,1,1
4.164784875,1,0,1,1,1,1,1,1
4.164786375,0,0,1,1,1,1,1,1
4.164787750,1,0,1,1,1,1,1,1
4.164789125,0,0,1,1,1,1,1,1
4.164790625,1,0,1,1,1,1,1,1
4.164792000,0,0,1,1,1,1,1,1
4.164793375,1,0,1,1,1,1,1,1
4.164794875,0,0,1,1,1,1,1,1
4.164795500,0,1,1,1,1,1,1,1
4.164796250,1,1,1,1,1,1,1,1
4.164797625,0,1,1,1,1,1,1,1
4.164798500,0,0,1,1,1,1,1,1
4.164799125,1,0,1,1,1,1,1,1
4.164799875,1,1,1,1,1,1,1,1
4.164802125,1,0,1,1,1,1,1,1
4.164802750,0,0,1,1,1,1,1,1
4.164804250,1,0,1,1,1,1,1,1
4.164805750,0,0,1,1,1,1,1,1
4.164807125,1,0,1,1,1,1,1,1
4.164808500,0,0,1,1,1,1,1,1
4.164810000,1,0,1,1,1,1,1,1
4.164811375,0,0,1,1,1,1,1,1
4.164812125,0,1,1,1,1,1,1,1
4.164812750,1,1,1,1,1,1,1,1
4.164814250,0,1,1,1,1,1,1,1
4.164814875,0,0,1,1,1,1,1,1
4.164815625,1,0,1,1,1,1,1,1
4.164817000,0,0,1,1,1,1,1,1
4.164817750,0,1,1,1,1,1,1,1
4.164818500,1,1,1,1,1,1,1,1
4.164819875,0,1,1,1,1,1,1,1
4.164820625,0,0,1,1,1,1,1,1
4.164821250,1,0,1,1,1,1,1,1
4.164822750,0,0,1,1,1,1,1,1
4.164824125,1,0,1,1,1,1,1,1
4.164825500,0,0,1,1,1,1,1,1
4.164826250,0,1,1,1,1,1,1,1
4.164827000,1,1,1,1,1,1,1,1
4.164828375,0,1,1,1,1,1,1,1
4.164829125,0,0,1,1,1,1,1,1
4.164829875,1,0,1,1,1,1,1,1
4.164831250,0,0,1,1,1,1,1,1
4.164832750,1,0,1,1,1,1,1,1
4.164834125,0,0,1,1,1,1,1,1
4.164835500,1,0,1,1,1,1,1,1
4.164837000,0,0,1,1,1,1,1,1
4.164838375,1,0,1,1,1,1,1,1
4.164839750,0,0,1,1,1,1,1,1
4.164841250,1,0,1,1,1,1,1,1
4.164842625,0,0,1,1,1,1,1,1
4.164844000,1,0,1,1,1,1,1,1
4.164845500,0,0,1,1,1,1,1,1
4.164846875,1,0,1,1,1,1,1,1
4.164848250,0,0,1,1,1,1,1,1
4.164849750,1,0,1,1,1,1,1,1
4.164851125,0,0,1,1,1,1,1,1
4.164851875,0,1,1,1,1,1,1,1
4.164852625,1,1,1,1,1,1,1,1
4.164854000,0,1,1,1,1,1,1,1
4.164854750,0,0,1,1,1,1,1,1
4.164855500,1,0,1,1,1,1,1,1
4.164856875,0,0,1,1,1,1,1,1
4.164858375,1,0,1,1,1,1,1,1
4.164859750,0,0,1,1,1,1,1,1
4.164860500,0,1,1,1,1,1,1,1
4.164861125,1,1,1,1,1,1,1,1
4.164862625,0,1,1,1,1,1,1,1
4.164863250,0,0,1,1,1,1,1,1
4.164864000,1,0,1,1,1,1,1,1
4.164865375,0,0,1,1,1,1,1,1
4.164866875,1,0,1,1,1,1,1,1
4.164868250,0,0,1,1,1,1,1,1
4.164869000,0,1,1,1,1,1,1,1
4.164869625,1,1,1,1,1,1,1,1
4.164871125,0,1,1,1,1,1,1,1
4.164871750,0,0,1,1,1,1,1,1
4.164872500,1,0,1,1,1,1,1,1
4.164873875,0,0,1,1,1,1,1,1
4.164875375,1,0,1,1,1,1,1,1
4.164876750,0,0,1,1,1,1,1,1
4.164877500,0,1,1,1,1,1,1,1
4.164878125,1,1,1,1,1,1,1,1
4.164879625,0,1,1,1,1,1,1,1
4.164880375,0,0,1,1,1,1,1,1
4.164881125,1,0,1,1,1,1,1,1
4.164882500,0,0,1,1,1,1,1,1
4.164883875,1,0,1,1,1,1,1,1
4.164885375,0,0,1,1,1,1,1,1
4.164886750,1,0,1,1,1,1,1,1
4.164888125,0,0,1,1,1,1,1,1
4.164889625,1,0,1,1,1,1,1,1
4.164891000,0,0,1,1,1,1,1,1
4.164892375,1,0,1,1,1,1,1,1
4.164893875,0,0,1,1,1,1,1,1
4.164895250,1,0,1,1,1,1,1,1
4.164896625,0,0,1,1,1,1,1,1
4.164898125,1,0,1,1,1,1,1,1
4.164899500,0,0,1,1,1,1,1,1
4.164900875,1,0,1,1,1,1,1,1
4.164902375,0,0,1,1,1,1,1,1
4.164903000,0,1,1,1,1,1,1,1
4.164903750,1,1,1,1,1,1,1,1
4.164905125,0,1,1,1,1,1,1,1
4.164906000,0,0,1,1,1,1,1,1
4.164906625,1,0,1,1,1,1,1,1
4.164908125,0,0,1,1,1,1,1,1
4.164908750,0,1,1,1,1,1,1,1
4.164909500,1,1,1,1,1,1,1,1
4.164910875,0,1,1,1,1,1,1,1
4.164912375,1,1,1,1,1,1,1,1
4.164913750,0,1,1,1,1,1,1,1
4.164914500,0,0,1,1,1,1,1,1
4.164915125,1,0,1,1,1,1,1,1
4.164916625,0,0,1,1,1,1,1,1
4.164918000,1,0,1,1,1,1,1,1
4.164919375,0,0,1,1,1,1,1,1
4.164920875,1,0,1,1,1,1,1,1
4.164922250,0,0,1,1,1,1,1,1
4.164923000,0,1,1,1,1,1,1,1
4.164923625,1,1,1,1,1,1,1,1
4.164925125,0,1,1,1,1,1,1,1
4.164925750,0,0,1,1,1,1,1,1
4.164926500,1,0,1,1,1,1,1,1
4.164927875,0,0,1,1,1,1,1,1
4.164928625,0,1,1,1,1,1,1,1
4.164929375,1,1,1,1,1,1,1,1
4.164930750,0,1,1,1,1,1,1,1
4.164931500,0,0,1,1,1,1,1,1
4.164932250,1,0,1,1,1,1,1,1
4.164933000,1,1,1,1,1,1,1,1
4.165010625,1,1,1,1,1,1,1,1
